Unit,Quarter,Month,Quantity,Year,Booking_Month,Booking_Year
SRSBU,Q2,DEC,183,2015,1,2015
SRSBU,Q2,JAN,244,2015,1,2015
SRSBU,Q2,NOV,160,2015,1,2015
SRSBU,Q2,DEC,881,2022,1,2016
SRSBU,Q2,JAN,825,2022,1,2016
SRSBU,Q2,NOV,821,2022,1,2016
SRSBU,Q2,DEC,2144,2002,1,2017
SRSBU,Q2,JAN,3569,2002,1,2017
SRSBU,Q2,NOV,1203,2002,1,2017
SRSBU,Q2,DEC,1972,2008,1,2018
SRSBU,Q2,JAN,2835,2008,1,2018
SRSBU,Q2,NOV,1594,2008,1,2018
SRSBU,Q2,DEC,2229,2007,1,2019
SRSBU,Q2,JAN,2218,2007,1,2019
SRSBU,Q2,NOV,1890,2007,1,2019
SRSBU,Q2,DEC,2583,2011,1,2020
SRSBU,Q2,JAN,1827,2011,1,2020
SRSBU,Q2,NOV,1417,2011,1,2020
SRSBU,Q2,DEC,1679,2012,1,2021
SRSBU,Q2,JAN,1482,2012,1,2021
SRSBU,Q2,NOV,1305,2012,1,2021
SRSBU,Q2,DEC,3384,2022,1,2022
SRSBU,Q2,JAN,3145,2022,1,2022
SRSBU,Q2,NOV,1358,2022,1,2022
SRSBU,Q3,MAR,0,2014,1,2014
SRSBU,Q3,APR,592,2015,1,2015
SRSBU,Q3,FEB,1042,2015,1,2015
SRSBU,Q3,MAR,1235,2015,1,2015
SRSBU,Q3,APR,2763,2022,1,2016
SRSBU,Q3,FEB,1068,2022,1,2016
SRSBU,Q3,MAR,1151,2022,1,2016
SRSBU,Q3,APR,2776,2002,1,2017
SRSBU,Q3,FEB,1137,2002,1,2017
SRSBU,Q3,MAR,1617,2002,1,2017
SRSBU,Q3,APR,3872,2008,1,2018
SRSBU,Q3,FEB,1474,2008,1,2018
SRSBU,Q3,MAR,3067,2008,1,2018
SRSBU,Q3,APR,2692,2007,1,2019
SRSBU,Q3,FEB,1359,2007,1,2019
SRSBU,Q3,MAR,2159,2007,1,2019
SRSBU,Q3,APR,2929,2011,1,2020
SRSBU,Q3,FEB,1124,2011,1,2020
SRSBU,Q3,MAR,2148,2011,1,2020
SRSBU,Q3,APR,2938,2012,1,2021
SRSBU,Q3,FEB,1726,2012,1,2021
SRSBU,Q3,MAR,1671,2012,1,2021
SRSBU,Q4,JUL,7,2014,1,2014
SRSBU,Q4,JUN,2,2014,1,2014
SRSBU,Q4,JUL,999,2015,1,2015
SRSBU,Q4,JUN,717,2015,1,2015
SRSBU,Q4,MAY,1087,2015,1,2015
SRSBU,Q4,JUL,2949,2002,1,2017
SRSBU,Q4,JUN,1525,2002,1,2017
SRSBU,Q4,MAY,1209,2002,1,2017
SRSBU,Q4,JUL,3550,2008,1,2018
SRSBU,Q4,JUN,2384,2008,1,2018
SRSBU,Q4,MAY,2331,2008,1,2018
SRSBU,Q4,JUL,4081,2007,1,2019
SRSBU,Q4,JUN,2144,2007,1,2019
SRSBU,Q4,MAY,1552,2007,1,2019
SRSBU,Q4,JUL,1640,2011,1,2020
SRSBU,Q4,JUN,1195,2011,1,2020
SRSBU,Q4,MAY,906,2011,1,2020
SRSBU,Q4,JUL,2087,2012,1,2021
SRSBU,Q4,JUN,1259,2012,1,2021
SRSBU,Q4,MAY,1619,2012,1,2021
SRSBU,Q1,AUG,11,2015,1,2015
SRSBU,Q1,OCT,197,2015,1,2015
SRSBU,Q1,SEP,7,2015,1,2015
SRSBU,Q1,AUG,891,2022,1,2016
SRSBU,Q1,OCT,1924,2022,1,2016
SRSBU,Q1,SEP,880,2022,1,2016
SRSBU,Q1,AUG,1817,2002,1,2017
SRSBU,Q1,OCT,3950,2002,1,2017
SRSBU,Q1,SEP,3051,2002,1,2017
SRSBU,Q1,AUG,2056,2008,1,2018
SRSBU,Q1,OCT,4764,2008,1,2018
SRSBU,Q1,SEP,2947,2008,1,2018
SRSBU,Q1,AUG,2549,2007,1,2019
SRSBU,Q1,OCT,5350,2007,1,2019
SRSBU,Q1,SEP,4897,2007,1,2019
SRSBU,Q1,AUG,2961,2011,1,2020
SRSBU,Q1,OCT,4977,2011,1,2020
SRSBU,Q1,SEP,3480,2011,1,2020
SRSBU,Q1,AUG,2126,2012,1,2021
SRSBU,Q1,OCT,4789,2012,1,2021
SRSBU,Q1,SEP,2998,2012,1,2021
SRSBU,Q1,AUG,2720,2022,1,2022
SRSBU,Q1,OCT,3994,2022,1,2022
SRSBU,Q1,SEP,2972,2022,1,2022
SRSBU,Q2,DEC,503,2015,1,2015
SRSBU,Q2,JAN,2083,2015,1,2015
SRSBU,Q2,NOV,147,2015,1,2015
SRSBU,Q2,DEC,2033,2022,1,2016
SRSBU,Q2,JAN,2025,2022,1,2016
SRSBU,Q2,NOV,1291,2022,1,2016
SRSBU,Q2,DEC,2370,2002,1,2017
SRSBU,Q2,JAN,4067,2002,1,2017
SRSBU,Q2,NOV,2199,2002,1,2017
SRSBU,Q2,DEC,3611,2008,1,2018
SRSBU,Q2,JAN,3616,2008,1,2018
SRSBU,Q2,NOV,3005,2008,1,2018
SRSBU,Q2,DEC,4323,2007,1,2019
SRSBU,Q2,JAN,3396,2007,1,2019
SRSBU,Q2,NOV,3771,2007,1,2019
SRSBU,Q2,DEC,3887,2011,1,2020
SRSBU,Q2,JAN,3156,2011,1,2020
SRSBU,Q2,NOV,3020,2011,1,2020
SRSBU,Q2,DEC,2732,2012,1,2021
SRSBU,Q2,JAN,4544,2012,1,2021
SRSBU,Q2,NOV,3052,2012,1,2021
SRSBU,Q2,DEC,2305,2022,1,2022
SRSBU,Q2,JAN,2774,2022,1,2022
SRSBU,Q2,NOV,3838,2022,1,2022
SRSBU,Q3,MAR,0,2014,1,2014
SRSBU,Q3,APR,1605,2015,1,2015
SRSBU,Q3,FEB,415,2015,1,2015
SRSBU,Q3,MAR,22,2015,1,2015
SRSBU,Q3,APR,2824,2022,1,2016
SRSBU,Q3,FEB,1950,2022,1,2016
SRSBU,Q3,MAR,1779,2022,1,2016
SRSBU,Q3,APR,4435,2002,1,2017
SRSBU,Q3,FEB,3356,2002,1,2017
SRSBU,Q3,MAR,2898,2002,1,2017
SRSBU,Q3,APR,5707,2008,1,2018
SRSBU,Q3,FEB,3278,2008,1,2018
SRSBU,Q3,MAR,4073,2008,1,2018
SRSBU,Q3,APR,6203,2007,1,2019
SRSBU,Q3,FEB,2922,2007,1,2019
SRSBU,Q3,MAR,4471,2007,1,2019
SRSBU,Q3,APR,4561,2011,1,2020
SRSBU,Q3,FEB,1953,2011,1,2020
SRSBU,Q3,MAR,4133,2011,1,2020
SRSBU,Q3,APR,3954,2012,1,2021
SRSBU,Q3,FEB,2963,2012,1,2021
SRSBU,Q3,MAR,3228,2012,1,2021
SRSBU,Q4,JUL,55,2014,1,2014
SRSBU,Q4,JUN,0,2014,1,2014
SRSBU,Q4,JUL,2723,2015,1,2015
SRSBU,Q4,JUN,1105,2015,1,2015
SRSBU,Q4,MAY,889,2015,1,2015
SRSBU,Q4,JUL,4978,2002,1,2017
SRSBU,Q4,JUN,2711,2002,1,2017
SRSBU,Q4,MAY,2122,2002,1,2017
SRSBU,Q4,JUL,5607,2008,1,2018
SRSBU,Q4,JUN,4199,2008,1,2018
SRSBU,Q4,MAY,3498,2008,1,2018
SRSBU,Q4,JUL,5589,2007,1,2019
SRSBU,Q4,JUN,3640,2007,1,2019
SRSBU,Q4,MAY,2553,2007,1,2019
SRSBU,Q4,JUL,5761,2011,1,2020
SRSBU,Q4,JUN,2673,2011,1,2020
SRSBU,Q4,MAY,2590,2011,1,2020
SRSBU,Q4,JUL,6675,2012,1,2021
SRSBU,Q4,JUN,3777,2012,1,2021
SRSBU,Q4,MAY,2268,2012,1,2021
SRSBU,Q1,AUG,66,2014,1,2014
SRSBU,Q1,OCT,245,2014,1,2014
SRSBU,Q1,SEP,97,2014,1,2014
SRSBU,Q1,AUG,409,2015,1,2015
SRSBU,Q1,OCT,2239,2015,1,2015
SRSBU,Q1,SEP,388,2015,1,2015
SRSBU,Q1,AUG,630,2022,1,2016
SRSBU,Q1,OCT,2832,2022,1,2016
SRSBU,Q1,SEP,937,2022,1,2016
SRSBU,Q1,AUG,1319,2002,1,2017
SRSBU,Q1,OCT,3081,2002,1,2017
SRSBU,Q1,SEP,1301,2002,1,2017
SRSBU,Q1,AUG,1748,2008,1,2018
SRSBU,Q1,OCT,2784,2008,1,2018
SRSBU,Q1,SEP,2186,2008,1,2018
SRSBU,Q1,AUG,1973,2007,1,2019
SRSBU,Q1,OCT,3747,2007,1,2019
SRSBU,Q1,SEP,2848,2007,1,2019
SRSBU,Q1,AUG,1717,2011,1,2020
SRSBU,Q1,OCT,3576,2011,1,2020
SRSBU,Q1,SEP,2495,2011,1,2020
SRSBU,Q1,AUG,1432,2012,1,2021
SRSBU,Q1,OCT,3470,2012,1,2021
SRSBU,Q1,SEP,1790,2012,1,2021
SRSBU,Q1,AUG,1603,2022,1,2022
SRSBU,Q1,OCT,2315,2022,1,2022
SRSBU,Q1,SEP,1759,2022,1,2022
SRSBU,Q2,DEC,248,2014,1,2014
SRSBU,Q2,JAN,315,2014,1,2014
SRSBU,Q2,NOV,254,2014,1,2014
SRSBU,Q2,DEC,757,2015,1,2015
SRSBU,Q2,JAN,1072,2015,1,2015
SRSBU,Q2,NOV,24,2015,1,2015
SRSBU,Q2,DEC,1345,2022,1,2016
SRSBU,Q2,JAN,1206,2022,1,2016
SRSBU,Q2,NOV,1101,2022,1,2016
SRSBU,Q2,DEC,1907,2002,1,2017
SRSBU,Q2,JAN,2519,2002,1,2017
SRSBU,Q2,NOV,1409,2002,1,2017
SRSBU,Q2,DEC,2222,2008,1,2018
SRSBU,Q2,JAN,3010,2008,1,2018
SRSBU,Q2,NOV,2363,2008,1,2018
SRSBU,Q2,DEC,3615,2007,1,2019
SRSBU,Q2,JAN,2323,2007,1,2019
SRSBU,Q2,NOV,2597,2007,1,2019
SRSBU,Q2,DEC,2303,2011,1,2020
SRSBU,Q2,JAN,2756,2011,1,2020
SRSBU,Q2,NOV,2464,2011,1,2020
SRSBU,Q2,DEC,1548,2012,1,2021
SRSBU,Q2,JAN,2073,2012,1,2021
SRSBU,Q2,NOV,1480,2012,1,2021
SRSBU,Q2,DEC,1047,2022,1,2022
SRSBU,Q2,JAN,1486,2022,1,2022
SRSBU,Q2,NOV,1292,2022,1,2022
SRSBU,Q3,APR,25,2013,1,2013
SRSBU,Q3,APR,534,2014,1,2014
SRSBU,Q3,FEB,364,2014,1,2014
SRSBU,Q3,MAR,338,2014,1,2014
SRSBU,Q3,APR,2497,2015,1,2015
SRSBU,Q3,FEB,479,2015,1,2015
SRSBU,Q3,MAR,860,2015,1,2015
SRSBU,Q3,APR,2299,2022,1,2016
SRSBU,Q3,FEB,1601,2022,1,2016
SRSBU,Q3,MAR,1506,2022,1,2016
SRSBU,Q3,APR,2840,2002,1,2017
SRSBU,Q3,FEB,1633,2002,1,2017
SRSBU,Q3,MAR,3112,2002,1,2017
SRSBU,Q3,APR,4868,2008,1,2018
SRSBU,Q3,FEB,1782,2008,1,2018
SRSBU,Q3,MAR,2404,2008,1,2018
SRSBU,Q3,APR,4294,2007,1,2019
SRSBU,Q3,FEB,1947,2007,1,2019
SRSBU,Q3,MAR,3343,2007,1,2019
SRSBU,Q3,APR,2557,2011,1,2020
SRSBU,Q3,FEB,1471,2011,1,2020
SRSBU,Q3,MAR,2333,2011,1,2020
SRSBU,Q3,APR,1773,2012,1,2021
SRSBU,Q3,FEB,1464,2012,1,2021
SRSBU,Q3,MAR,2567,2012,1,2021
SRSBU,Q4,JUL,77,2013,1,2013
SRSBU,Q4,JUN,38,2013,1,2013
SRSBU,Q4,MAY,27,2013,1,2013
SRSBU,Q4,JUL,1978,2014,1,2014
SRSBU,Q4,JUN,609,2014,1,2014
SRSBU,Q4,MAY,445,2014,1,2014
SRSBU,Q4,JUL,2053,2015,1,2015
SRSBU,Q4,JUN,404,2015,1,2015
SRSBU,Q4,MAY,1516,2015,1,2015
SRSBU,Q4,JUL,4065,2002,1,2017
SRSBU,Q4,JUN,2231,2002,1,2017
SRSBU,Q4,MAY,2960,2002,1,2017
SRSBU,Q4,JUL,3635,2008,1,2018
SRSBU,Q4,JUN,2562,2008,1,2018
SRSBU,Q4,MAY,2519,2008,1,2018
SRSBU,Q4,JUL,3916,2007,1,2019
SRSBU,Q4,JUN,2329,2007,1,2019
SRSBU,Q4,MAY,2009,2007,1,2019
SRSBU,Q4,JUL,3391,2011,1,2020
SRSBU,Q4,JUN,1971,2011,1,2020
SRSBU,Q4,MAY,1710,2011,1,2020
SRSBU,Q4,JUL,2194,2012,1,2021
SRSBU,Q4,JUN,2292,2012,1,2021
SRSBU,Q4,MAY,1401,2012,1,2021
SRSBU,Q1,AUG,10,2013,1,2013
SRSBU,Q1,OCT,123,2013,1,2013
SRSBU,Q1,SEP,16,2013,1,2013
SRSBU,Q1,AUG,68,2014,1,2014
SRSBU,Q1,OCT,74,2014,1,2014
SRSBU,Q1,SEP,37,2014,1,2014
SRSBU,Q1,AUG,38,2015,1,2015
SRSBU,Q1,OCT,231,2015,1,2015
SRSBU,Q1,SEP,69,2015,1,2015
SRSBU,Q1,AUG,148,2022,1,2016
SRSBU,Q1,OCT,155,2022,1,2016
SRSBU,Q1,SEP,153,2022,1,2016
SRSBU,Q1,AUG,112,2002,1,2017
SRSBU,Q1,OCT,223,2002,1,2017
SRSBU,Q1,SEP,61,2002,1,2017
SRSBU,Q1,AUG,66,2008,1,2018
SRSBU,Q1,OCT,244,2008,1,2018
SRSBU,Q1,SEP,147,2008,1,2018
SRSBU,Q1,AUG,130,2007,1,2019
SRSBU,Q1,OCT,294,2007,1,2019
SRSBU,Q1,SEP,220,2007,1,2019
SRSBU,Q1,AUG,45,2011,1,2020
SRSBU,Q1,OCT,363,2011,1,2020
SRSBU,Q1,SEP,280,2011,1,2020
SRSBU,Q1,AUG,258,2012,1,2021
SRSBU,Q1,OCT,183,2012,1,2021
SRSBU,Q1,SEP,162,2012,1,2021
SRSBU,Q1,AUG,190,2022,1,2022
SRSBU,Q1,OCT,204,2022,1,2022
SRSBU,Q1,SEP,52,2022,1,2022
SRSBU,Q2,DEC,174,2013,1,2013
SRSBU,Q2,JAN,63,2013,1,2013
SRSBU,Q2,NOV,34,2013,1,2013
SRSBU,Q2,DEC,99,2014,1,2014
SRSBU,Q2,JAN,71,2014,1,2014
SRSBU,Q2,NOV,83,2014,1,2014
SRSBU,Q2,DEC,114,2015,1,2015
SRSBU,Q2,JAN,156,2015,1,2015
SRSBU,Q2,NOV,115,2015,1,2015
SRSBU,Q2,DEC,194,2022,1,2016
SRSBU,Q2,JAN,99,2022,1,2016
SRSBU,Q2,NOV,59,2022,1,2016
SRSBU,Q2,DEC,248,2002,1,2017
SRSBU,Q2,JAN,280,2002,1,2017
SRSBU,Q2,NOV,101,2002,1,2017
SRSBU,Q2,DEC,150,2008,1,2018
SRSBU,Q2,JAN,265,2008,1,2018
SRSBU,Q2,NOV,79,2008,1,2018
SRSBU,Q2,DEC,220,2007,1,2019
SRSBU,Q2,JAN,191,2007,1,2019
SRSBU,Q2,NOV,194,2007,1,2019
SRSBU,Q2,DEC,189,2011,1,2020
SRSBU,Q2,JAN,107,2011,1,2020
SRSBU,Q2,NOV,61,2011,1,2020
SRSBU,Q2,DEC,228,2012,1,2021
SRSBU,Q2,JAN,338,2012,1,2021
SRSBU,Q2,NOV,141,2012,1,2021
SRSBU,Q2,DEC,47,2022,1,2022
SRSBU,Q2,JAN,76,2022,1,2022
SRSBU,Q2,NOV,115,2022,1,2022
SRSBU,Q3,APR,104,2013,1,2013
SRSBU,Q3,FEB,31,2013,1,2013
SRSBU,Q3,MAR,61,2013,1,2013
SRSBU,Q3,APR,84,2014,1,2014
SRSBU,Q3,FEB,59,2014,1,2014
SRSBU,Q3,MAR,77,2014,1,2014
SRSBU,Q3,APR,142,2015,1,2015
SRSBU,Q3,FEB,64,2015,1,2015
SRSBU,Q3,MAR,84,2015,1,2015
SRSBU,Q3,APR,237,2022,1,2016
SRSBU,Q3,FEB,122,2022,1,2016
SRSBU,Q3,MAR,131,2022,1,2016
SRSBU,Q3,APR,142,2002,1,2017
SRSBU,Q3,FEB,73,2002,1,2017
SRSBU,Q3,MAR,101,2002,1,2017
SRSBU,Q3,APR,229,2008,1,2018
SRSBU,Q3,FEB,92,2008,1,2018
SRSBU,Q3,MAR,157,2008,1,2018
SRSBU,Q3,APR,462,2007,1,2019
SRSBU,Q3,FEB,213,2007,1,2019
SRSBU,Q3,MAR,96,2007,1,2019
SRSBU,Q3,APR,211,2011,1,2020
SRSBU,Q3,FEB,98,2011,1,2020
SRSBU,Q3,MAR,99,2011,1,2020
SRSBU,Q3,APR,353,2012,1,2021
SRSBU,Q3,FEB,185,2012,1,2021
SRSBU,Q3,MAR,155,2012,1,2021
SRSBU,Q4,JUL,59,2013,1,2013
SRSBU,Q4,JUN,57,2013,1,2013
SRSBU,Q4,MAY,19,2013,1,2013
SRSBU,Q4,JUL,202,2014,1,2014
SRSBU,Q4,JUN,178,2014,1,2014
SRSBU,Q4,MAY,116,2014,1,2014
SRSBU,Q4,JUL,222,2015,1,2015
SRSBU,Q4,JUN,54,2015,1,2015
SRSBU,Q4,MAY,81,2015,1,2015
SRSBU,Q4,JUL,203,2002,1,2017
SRSBU,Q4,JUN,116,2002,1,2017
SRSBU,Q4,MAY,136,2002,1,2017
SRSBU,Q4,JUL,270,2008,1,2018
SRSBU,Q4,JUN,181,2008,1,2018
SRSBU,Q4,MAY,83,2008,1,2018
SRSBU,Q4,JUL,362,2007,1,2019
SRSBU,Q4,JUN,132,2007,1,2019
SRSBU,Q4,MAY,78,2007,1,2019
SRSBU,Q4,JUL,361,2011,1,2020
SRSBU,Q4,JUN,203,2011,1,2020
SRSBU,Q4,MAY,77,2011,1,2020
SRSBU,Q4,JUL,368,2012,1,2021
SRSBU,Q4,JUN,199,2012,1,2021
SRSBU,Q4,MAY,106,2012,1,2021
SRSBU,Q1,AUG,11,2002,1,2017
SRSBU,Q1,OCT,13,2002,1,2017
SRSBU,Q1,SEP,7,2002,1,2017
SRSBU,Q1,AUG,85,2008,1,2018
SRSBU,Q1,OCT,195,2008,1,2018
SRSBU,Q1,SEP,105,2008,1,2018
SRSBU,Q1,AUG,91,2007,1,2019
SRSBU,Q1,OCT,402,2007,1,2019
SRSBU,Q1,SEP,125,2007,1,2019
SRSBU,Q1,AUG,166,2011,1,2020
SRSBU,Q1,OCT,345,2011,1,2020
SRSBU,Q1,SEP,182,2011,1,2020
SRSBU,Q1,AUG,218,2012,1,2021
SRSBU,Q1,OCT,431,2012,1,2021
SRSBU,Q1,SEP,222,2012,1,2021
SRSBU,Q1,AUG,168,2022,1,2022
SRSBU,Q1,OCT,331,2022,1,2022
SRSBU,Q1,SEP,231,2022,1,2022
SRSBU,Q2,DEC,68,2002,1,2017
SRSBU,Q2,JAN,84,2002,1,2017
SRSBU,Q2,NOV,35,2002,1,2017
SRSBU,Q2,DEC,312,2008,1,2018
SRSBU,Q2,JAN,532,2008,1,2018
SRSBU,Q2,NOV,137,2008,1,2018
SRSBU,Q2,DEC,251,2007,1,2019
SRSBU,Q2,JAN,296,2007,1,2019
SRSBU,Q2,NOV,210,2007,1,2019
SRSBU,Q2,DEC,248,2011,1,2020
SRSBU,Q2,JAN,356,2011,1,2020
SRSBU,Q2,NOV,194,2011,1,2020
SRSBU,Q2,DEC,233,2012,1,2021
SRSBU,Q2,JAN,242,2012,1,2021
SRSBU,Q2,NOV,336,2012,1,2021
SRSBU,Q2,DEC,171,2022,1,2022
SRSBU,Q2,JAN,223,2022,1,2022
SRSBU,Q2,NOV,114,2022,1,2022
SRSBU,Q3,APR,152,2002,1,2017
SRSBU,Q3,FEB,50,2002,1,2017
SRSBU,Q3,MAR,102,2002,1,2017
SRSBU,Q3,APR,199,2008,1,2018
SRSBU,Q3,FEB,78,2008,1,2018
SRSBU,Q3,MAR,617,2008,1,2018
SRSBU,Q3,APR,335,2007,1,2019
SRSBU,Q3,FEB,128,2007,1,2019
SRSBU,Q3,MAR,144,2007,1,2019
SRSBU,Q3,APR,608,2011,1,2020
SRSBU,Q3,FEB,266,2011,1,2020
SRSBU,Q3,MAR,272,2011,1,2020
SRSBU,Q3,APR,347,2012,1,2021
SRSBU,Q3,FEB,346,2012,1,2021
SRSBU,Q3,MAR,301,2012,1,2021
SRSBU,Q4,JUL,256,2002,1,2017
SRSBU,Q4,JUN,127,2002,1,2017
SRSBU,Q4,MAY,58,2002,1,2017
SRSBU,Q4,JUL,441,2008,1,2018
SRSBU,Q4,JUN,358,2008,1,2018
SRSBU,Q4,MAY,136,2008,1,2018
SRSBU,Q4,JUL,474,2007,1,2019
SRSBU,Q4,JUN,213,2007,1,2019
SRSBU,Q4,MAY,237,2007,1,2019
SRSBU,Q4,JUL,413,2011,1,2020
SRSBU,Q4,JUN,192,2011,1,2020
SRSBU,Q4,MAY,184,2011,1,2020
SRSBU,Q4,JUL,323,2012,1,2021
SRSBU,Q4,JUN,162,2012,1,2021
SRSBU,Q4,MAY,246,2012,1,2021
SRSBU,Q1,AUG,292,2015,1,2015
SRSBU,Q1,OCT,1126,2015,1,2015
SRSBU,Q1,SEP,478,2015,1,2015
SRSBU,Q1,AUG,908,2022,1,2016
SRSBU,Q1,OCT,2163,2022,1,2016
SRSBU,Q1,SEP,1041,2022,1,2016
SRSBU,Q1,AUG,1272,2002,1,2017
SRSBU,Q1,OCT,2627,2002,1,2017
SRSBU,Q1,SEP,1730,2002,1,2017
SRSBU,Q1,AUG,1320,2008,1,2018
SRSBU,Q1,OCT,2736,2008,1,2018
SRSBU,Q1,SEP,1944,2008,1,2018
SRSBU,Q1,AUG,1210,2007,1,2019
SRSBU,Q1,OCT,2488,2007,1,2019
SRSBU,Q1,SEP,809,2007,1,2019
SRSBU,Q1,AUG,877,2011,1,2020
SRSBU,Q1,OCT,1703,2011,1,2020
SRSBU,Q1,SEP,1003,2011,1,2020
SRSBU,Q1,AUG,1104,2012,1,2021
SRSBU,Q1,OCT,2024,2012,1,2021
SRSBU,Q1,SEP,1126,2012,1,2021
SRSBU,Q1,AUG,623,2022,1,2022
SRSBU,Q1,OCT,2075,2022,1,2022
SRSBU,Q1,SEP,880,2022,1,2022
SRSBU,Q2,DEC,1036,2015,1,2015
SRSBU,Q2,JAN,921,2015,1,2015
SRSBU,Q2,NOV,728,2015,1,2015
SRSBU,Q2,DEC,1556,2022,1,2016
SRSBU,Q2,JAN,1573,2022,1,2016
SRSBU,Q2,NOV,1228,2022,1,2016
SRSBU,Q2,DEC,2215,2002,1,2017
SRSBU,Q2,JAN,1899,2002,1,2017
SRSBU,Q2,NOV,1547,2002,1,2017
SRSBU,Q2,DEC,1777,2008,1,2018
SRSBU,Q2,JAN,2442,2008,1,2018
SRSBU,Q2,NOV,1800,2008,1,2018
SRSBU,Q2,DEC,1757,2007,1,2019
SRSBU,Q2,JAN,2179,2007,1,2019
SRSBU,Q2,NOV,1656,2007,1,2019
SRSBU,Q2,DEC,1854,2011,1,2020
SRSBU,Q2,JAN,1630,2011,1,2020
SRSBU,Q2,NOV,1277,2011,1,2020
SRSBU,Q2,DEC,1380,2012,1,2021
SRSBU,Q2,JAN,2080,2012,1,2021
SRSBU,Q2,NOV,1240,2012,1,2021
SRSBU,Q2,DEC,669,2022,1,2022
SRSBU,Q2,JAN,1353,2022,1,2022
SRSBU,Q2,NOV,795,2022,1,2022
SRSBU,Q3,MAR,0,2014,1,2014
SRSBU,Q3,APR,1745,2015,1,2015
SRSBU,Q3,FEB,927,2015,1,2015
SRSBU,Q3,MAR,995,2015,1,2015
SRSBU,Q3,APR,2580,2022,1,2016
SRSBU,Q3,FEB,1329,2022,1,2016
SRSBU,Q3,MAR,1539,2022,1,2016
SRSBU,Q3,APR,3269,2002,1,2017
SRSBU,Q3,FEB,1657,2002,1,2017
SRSBU,Q3,MAR,2244,2002,1,2017
SRSBU,Q3,APR,2575,2008,1,2018
SRSBU,Q3,FEB,1642,2008,1,2018
SRSBU,Q3,MAR,1832,2008,1,2018
SRSBU,Q3,APR,2712,2007,1,2019
SRSBU,Q3,FEB,1578,2007,1,2019
SRSBU,Q3,MAR,1791,2007,1,2019
SRSBU,Q3,APR,2148,2011,1,2020
SRSBU,Q3,FEB,1156,2011,1,2020
SRSBU,Q3,MAR,1571,2011,1,2020
SRSBU,Q3,APR,1608,2012,1,2021
SRSBU,Q3,FEB,2038,2012,1,2021
SRSBU,Q3,MAR,1808,2012,1,2021
SRSBU,Q4,JUL,563,2014,1,2014
SRSBU,Q4,JUN,15,2014,1,2014
SRSBU,Q4,MAY,29,2014,1,2014
SRSBU,Q4,JUL,2343,2015,1,2015
SRSBU,Q4,JUN,1298,2015,1,2015
SRSBU,Q4,MAY,1025,2015,1,2015
SRSBU,Q4,JUL,3458,2002,1,2017
SRSBU,Q4,JUN,2228,2002,1,2017
SRSBU,Q4,MAY,1603,2002,1,2017
SRSBU,Q4,JUL,3566,2008,1,2018
SRSBU,Q4,JUN,1814,2008,1,2018
SRSBU,Q4,MAY,1300,2008,1,2018
SRSBU,Q4,JUL,2468,2007,1,2019
SRSBU,Q4,JUN,1559,2007,1,2019
SRSBU,Q4,MAY,1353,2007,1,2019
SRSBU,Q4,JUL,2561,2011,1,2020
SRSBU,Q4,JUN,1181,2011,1,2020
SRSBU,Q4,MAY,1565,2011,1,2020
SRSBU,Q4,JUL,1614,2012,1,2021
SRSBU,Q4,JUN,1560,2012,1,2021
SRSBU,Q4,MAY,777,2012,1,2021
SRSBU,Q1,AUG,68,2002,1,2017
SRSBU,Q1,OCT,202,2002,1,2017
SRSBU,Q1,SEP,94,2002,1,2017
SRSBU,Q1,AUG,102,2008,1,2018
SRSBU,Q1,OCT,397,2008,1,2018
SRSBU,Q1,SEP,216,2008,1,2018
SRSBU,Q1,AUG,211,2007,1,2019
SRSBU,Q1,OCT,399,2007,1,2019
SRSBU,Q1,SEP,219,2007,1,2019
SRSBU,Q1,AUG,195,2011,1,2020
SRSBU,Q1,OCT,427,2011,1,2020
SRSBU,Q1,SEP,204,2011,1,2020
SRSBU,Q1,AUG,198,2012,1,2021
SRSBU,Q1,OCT,448,2012,1,2021
SRSBU,Q1,SEP,290,2012,1,2021
SRSBU,Q1,AUG,197,2022,1,2022
SRSBU,Q1,OCT,294,2022,1,2022
SRSBU,Q1,SEP,206,2022,1,2022
SRSBU,Q2,DEC,163,2002,1,2017
SRSBU,Q2,JAN,154,2002,1,2017
SRSBU,Q2,NOV,93,2002,1,2017
SRSBU,Q2,DEC,202,2008,1,2018
SRSBU,Q2,JAN,194,2008,1,2018
SRSBU,Q2,NOV,195,2008,1,2018
SRSBU,Q2,DEC,254,2007,1,2019
SRSBU,Q2,JAN,246,2007,1,2019
SRSBU,Q2,NOV,456,2007,1,2019
SRSBU,Q2,DEC,302,2011,1,2020
SRSBU,Q2,JAN,336,2011,1,2020
SRSBU,Q2,NOV,201,2011,1,2020
SRSBU,Q2,DEC,257,2012,1,2021
SRSBU,Q2,JAN,250,2012,1,2021
SRSBU,Q2,NOV,252,2012,1,2021
SRSBU,Q2,DEC,158,2022,1,2022
SRSBU,Q2,JAN,227,2022,1,2022
SRSBU,Q2,NOV,160,2022,1,2022
SRSBU,Q3,APR,32,2022,1,2016
SRSBU,Q3,APR,242,2002,1,2017
SRSBU,Q3,FEB,72,2002,1,2017
SRSBU,Q3,MAR,124,2002,1,2017
SRSBU,Q3,APR,384,2008,1,2018
SRSBU,Q3,FEB,155,2008,1,2018
SRSBU,Q3,MAR,248,2008,1,2018
SRSBU,Q3,APR,372,2007,1,2019
SRSBU,Q3,FEB,260,2007,1,2019
