Unit,Family,PLID,Quarter,Month,Quantity,Date
RTOBU,C9120AX,C9120AXE-B,Q2 FY2022,DEC FY2022,19845,2022-01-12
RTOBU,C9120AX,C9120AXE-B,Q2 FY2022,JAN FY2022,25428,2022-01-01
RTOBU,C9120AX,C9120AXE-B,Q2 FY2022,NOV FY2022,25757,2022-01-11
RTOBU,C9120AX,C9120AXI-B,Q2 FY2022,DEC FY2022,88838,2022-01-12
RTOBU,C9120AX,C9120AXI-B,Q2 FY2022,JAN FY2022,151661,2022-01-01
RTOBU,C9120AX,C9120AXI-B,Q2 FY2022,NOV FY2022,184213,2022-01-11
RTOBU,C9130AX,C9130AXE-B,Q2 FY2022,DEC FY2022,3214,2022-01-12
RTOBU,C9130AX,C9130AXE-B,Q2 FY2022,JAN FY2022,10812,2022-01-01
RTOBU,C9130AX,C9130AXE-B,Q2 FY2022,NOV FY2022,5189,2022-01-11
RTOBU,C9130AX,C9130AXI-B,Q2 FY2022,DEC FY2022,54344,2022-01-12
RTOBU,C9130AX,C9130AXI-B,Q2 FY2022,JAN FY2022,94249,2022-01-01
RTOBU,C9130AX,C9130AXI-B,Q2 FY2022,NOV FY2022,96860,2022-01-11
RTOBU,C980040,C9800-40-K9,Q2 FY2022,DEC FY2022,536,2022-01-12
RTOBU,C980040,C9800-40-K9,Q2 FY2022,JAN FY2022,1038,2022-01-01
RTOBU,C980040,C9800-40-K9,Q2 FY2022,NOV FY2022,767,2022-01-11
CVEBU,CTSQS,CTS-CAM-P60+,Q2 FY2015,DEC FY2015,1291,2015-01-12
CVEBU,CTSQS,CTS-CAM-P60+,Q2 FY2015,JAN FY2015,1028,2015-01-01
CVEBU,CTSQS,CTS-CAM-P60+,Q2 FY2015,NOV FY2015,811,2015-01-11
ERBU,A9K9KFM,A9K-RSP880-SE,Q2 FY2015,JAN FY2015,41,2015-01-01
ERBU,A9K9KFM,A9K-RSP880-TR,Q2 FY2015,JAN FY2015,11,2015-01-01
QKBU,N9500,N9K-C9508,Q2 FY2015,DEC FY2015,133,2015-01-12
QKBU,N9500,N9K-C9508,Q2 FY2015,JAN FY2015,137,2015-01-01
QKBU,N9500,N9K-C9508,Q2 FY2015,NOV FY2015,84,2015-01-11
BATBU,A9K920,A9K-920-4SZ-D,Q2 FY2015,DEC FY2015,450,2015-01-12
BATBU,A9K920,A9K-920-4SZ-D,Q2 FY2015,JAN FY2015,179,2015-01-01
BATBU,A9K920,A9K-920-4SZ-D,Q2 FY2015,NOV FY2015,5,2015-01-11
BATBU,A9K920,A9K-920-12CZ-A,Q2 FY2015,DEC FY2015,63,2015-01-12
BATBU,A9K920,A9K-920-12CZ-A,Q2 FY2015,JAN FY2015,79,2015-01-01
BATBU,A9K920,A9K-920-12CZ-A,Q2 FY2015,NOV FY2015,121,2015-01-11
SRSBU,4300ISR,ISR4321/K9,Q2 FY2015,DEC FY2015,599,2015-01-12
SRSBU,4300ISR,ISR4321/K9,Q2 FY2015,JAN FY2015,657,2015-01-01
SRSBU,4300ISR,ISR4321/K9,Q2 FY2015,NOV FY2015,893,2015-01-11
SRSBU,4300ISR,ISR4331/K9,Q2 FY2015,DEC FY2015,1741,2015-01-12
SRSBU,4300ISR,ISR4331/K9,Q2 FY2015,JAN FY2015,1640,2015-01-01
SRSBU,4300ISR,ISR4331/K9,Q2 FY2015,NOV FY2015,897,2015-01-11
SRSBU,4300ISR,ISR4351/K9,Q2 FY2015,DEC FY2015,183,2015-01-12
SRSBU,4300ISR,ISR4351/K9,Q2 FY2015,JAN FY2015,244,2015-01-01
SRSBU,4300ISR,ISR4351/K9,Q2 FY2015,NOV FY2015,160,2015-01-11
SRSBU,ISR1121,ISR4431/K9,Q2 FY2015,DEC FY2015,503,2015-01-12
SRSBU,ISR1121,ISR4431/K9,Q2 FY2015,JAN FY2015,2083,2015-01-01
SRSBU,ISR1121,ISR4431/K9,Q2 FY2015,NOV FY2015,147,2015-01-11
SRSBU,ISR1121,ISR4451-X/K9,Q2 FY2015,DEC FY2015,757,2015-01-12
SRSBU,ISR1121,ISR4451-X/K9,Q2 FY2015,JAN FY2015,1072,2015-01-01
SRSBU,ISR1121,ISR4451-X/K9,Q2 FY2015,NOV FY2015,24,2015-01-11
SRSBU,A9K1000,A9K1000-ESP100,Q2 FY2015,DEC FY2015,114,2015-01-12
SRSBU,A9K1000,A9K1000-ESP100,Q2 FY2015,JAN FY2015,156,2015-01-01
SRSBU,A9K1000,A9K1000-ESP100,Q2 FY2015,NOV FY2015,115,2015-01-11
SRSBU,A9K1000,A9K1001-X,Q2 FY2015,DEC FY2015,1036,2015-01-12
SRSBU,A9K1000,A9K1001-X,Q2 FY2015,JAN FY2015,921,2015-01-01
SRSBU,A9K1000,A9K1001-X,Q2 FY2015,NOV FY2015,728,2015-01-11
TOASTBU,CPAK100,CPAK-100G-LR4,Q2 FY2015,DEC FY2015,1196,2015-01-12
TOASTBU,CPAK100,CPAK-100G-LR4,Q2 FY2015,JAN FY2015,1160,2015-01-01
TOASTBU,CPAK100,CPAK-100G-LR4,Q2 FY2015,NOV FY2015,257,2015-01-11
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q2 FY2015,DEC FY2015,17286,2015-01-12
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q2 FY2015,JAN FY2015,20159,2015-01-01
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q2 FY2015,NOV FY2015,9350,2015-01-11
TOASTBU,SFP10G,SFP-10G-LR,Q2 FY2015,DEC FY2015,34834,2015-01-12
TOASTBU,SFP10G,SFP-10G-LR,Q2 FY2015,JAN FY2015,26069,2015-01-01
TOASTBU,SFP10G,SFP-10G-LR,Q2 FY2015,NOV FY2015,27076,2015-01-11
TOASTBU,SFP10G,SFP-10G-LR-S,Q2 FY2015,JAN FY2015,156,2015-01-01
TOASTBU,SFPGE,GLC-TE,Q2 FY2015,JAN FY2015,44,2015-01-01
UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2015,DEC FY2015,149,2015-01-12
UOPBLRBU,C3560CX,WS-C3560CX-12PC-S,Q2 FY2015,JAN FY2015,2,2015-01-01
UCEBU,PHONVOC,CP-7821-K9,Q2 FY2015,DEC FY2015,85689,2015-01-12
UCEBU,PHONVOC,CP-7821-K9,Q2 FY2015,JAN FY2015,119670,2015-01-01
UCEBU,PHONVOC,CP-7821-K9,Q2 FY2015,NOV FY2015,69973,2015-01-11
UCEBU,PHONVOC,CP-7841-K9,Q2 FY2015,DEC FY2015,63023,2015-01-12
UCEBU,PHONVOC,CP-7841-K9,Q2 FY2015,JAN FY2015,78652,2015-01-01
UCEBU,PHONVOC,CP-7841-K9,Q2 FY2015,NOV FY2015,52426,2015-01-11
UCEBU,PHONVOC,CP-8811-K9,Q2 FY2015,DEC FY2015,7584,2015-01-12
UCEBU,PHONVOC,CP-8811-K9,Q2 FY2015,JAN FY2015,5419,2015-01-01
UCEBU,PHONVOC,CP-8811-K9,Q2 FY2015,NOV FY2015,8963,2015-01-11
UCEBU,PHONVOC,CP-8841-K9,Q2 FY2015,DEC FY2015,38124,2015-01-12
UCEBU,PHONVOC,CP-8841-K9,Q2 FY2015,JAN FY2015,26906,2015-01-01
UCEBU,PHONVOC,CP-8841-K9,Q2 FY2015,NOV FY2015,15366,2015-01-11
UCEBU,PHONVOC,CP-8851-K9,Q2 FY2015,DEC FY2015,20923,2015-01-12
UCEBU,PHONVOC,CP-8851-K9,Q2 FY2015,JAN FY2015,27520,2015-01-01
UCEBU,PHONVOC,CP-8851-K9,Q2 FY2015,NOV FY2015,11452,2015-01-11
UCEBU,PHONVOC,CP-8861-K9,Q2 FY2015,DEC FY2015,5972,2015-01-12
UCEBU,PHONVOC,CP-8861-K9,Q2 FY2015,JAN FY2015,10972,2015-01-01
UCEBU,PHONVOC,CP-8861-K9,Q2 FY2015,NOV FY2015,2811,2015-01-11
QKBU,N9500,N9K-C9508,Q2 FY2014,DEC FY2014,69,2014-01-12
QKBU,N9500,N9K-C9508,Q2 FY2014,JAN FY2014,91,2014-01-01
QKBU,N9500,N9K-C9508,Q2 FY2014,NOV FY2014,1,2014-01-11
SRSBU,ISR1121,ISR4451-X/K9,Q2 FY2014,DEC FY2014,248,2014-01-12
SRSBU,ISR1121,ISR4451-X/K9,Q2 FY2014,JAN FY2014,315,2014-01-01
SRSBU,ISR1121,ISR4451-X/K9,Q2 FY2014,NOV FY2014,254,2014-01-11
SRSBU,A9K1000,A9K1000-ESP100,Q2 FY2014,DEC FY2014,99,2014-01-12
SRSBU,A9K1000,A9K1000-ESP100,Q2 FY2014,JAN FY2014,71,2014-01-01
SRSBU,A9K1000,A9K1000-ESP100,Q2 FY2014,NOV FY2014,83,2014-01-11
TOASTBU,CPAK100,CPAK-100G-LR4,Q2 FY2014,DEC FY2014,61,2014-01-12
TOASTBU,CPAK100,CPAK-100G-LR4,Q2 FY2014,JAN FY2014,387,2014-01-01
TOASTBU,CPAK100,CPAK-100G-LR4,Q2 FY2014,NOV FY2014,45,2014-01-11
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q2 FY2014,DEC FY2014,235,2014-01-12
TOASTBU,QSFP40G,QSFP-40G-SR-BD,Q2 FY2014,JAN FY2014,4729,2014-01-01
TOASTBU,SFP10G,SFP-10G-LR,Q2 FY2014,DEC FY2014,26355,2014-01-12
TOASTBU,SFP10G,SFP-10G-LR,Q2 FY2014,JAN FY2014,27933,2014-01-01
TOASTBU,SFP10G,SFP-10G-LR,Q2 FY2014,NOV FY2014,16528,2014-01-11
UCEBU,PHONVOC,CP-7821-K9,Q2 FY2014,DEC FY2014,22081,2014-01-12
UCEBU,PHONVOC,CP-7821-K9,Q2 FY2014,JAN FY2014,53377,2014-01-01
UCEBU,PHONVOC,CP-7821-K9,Q2 FY2014,NOV FY2014,8206,2014-01-11
UCEBU,PHONVOC,CP-7841-K9,Q2 FY2014,DEC FY2014,32209,2014-01-12
UCEBU,PHONVOC,CP-7841-K9,Q2 FY2014,JAN FY2014,31729,2014-01-01
UCEBU,PHONVOC,CP-7841-K9,Q2 FY2014,NOV FY2014,11527,2014-01-11
SRSBU,A9K1000,A9K1000-ESP100,Q2 FY2013,DEC FY2013,174,2013-01-12
SRSBU,A9K1000,A9K1000-ESP100,Q2 FY2013,JAN FY2013,63,2013-01-01
SRSBU,A9K1000,A9K1000-ESP100,Q2 FY2013,NOV FY2013,34,2013-01-11
TOASTBU,SFP10G,SFP-10G-LR,Q2 FY2013,DEC FY2013,17254,2013-01-12
TOASTBU,SFP10G,SFP-10G-LR,Q2 FY2013,JAN FY2013,18921,2013-01-01
TOASTBU,SFP10G,SFP-10G-LR,Q2 FY2013,NOV FY2013,13434,2013-01-11
CSWBU,CBR8,CBR-D121-DS-MOD,Q2 FY2012,DEC FY2012,424,2021-01-12
CSWBU,CBR8,CBR-D121-DS-MOD,Q2 FY2012,JAN FY2012,74,2021-01-01
CSWBU,CBR8,CBR-D121-DS-MOD,Q2 FY2012,NOV FY2012,581,2021-01-11
CSWBU,CBR8,CBR-D31-US-MOD,Q2 FY2012,DEC FY2012,224,2021-01-12
CSWBU,CBR8,CBR-D31-US-MOD,Q2 FY2012,JAN FY2012,37,2021-01-01
CSWBU,CBR8,CBR-D31-US-MOD,Q2 FY2012,NOV FY2012,315,2021-01-11
CPBU,DNAHW,DN2-CPU-I6238,Q2 FY2012,DEC FY2012,476,2021-01-12
CPBU,DNAHW,DN2-CPU-I6238,Q2 FY2012,JAN FY2012,542,2021-01-01
CPBU,DNAHW,DN2-CPU-I6238,Q2 FY2012,NOV FY2012,448,2021-01-11
CPBU,DNAHW,DN2-CPU-I8276,Q2 FY2012,DEC FY2012,152,2021-01-12
CPBU,DNAHW,DN2-CPU-I8276,Q2 FY2012,JAN FY2012,260,2021-01-01
CPBU,DNAHW,DN2-CPU-I8276,Q2 FY2012,NOV FY2012,164,2021-01-11
CPBU,DNAHW,DN2-SD19T61X-EV,Q2 FY2012,DEC FY2012,3192,2021-01-12
CPBU,DNAHW,DN2-SD19T61X-EV,Q2 FY2012,JAN FY2012,4080,2021-01-01
CPBU,DNAHW,DN2-SD19T61X-EV,Q2 FY2012,NOV FY2012,2872,2021-01-11
CRBU,8000,8201-SYS,Q2 FY2012,DEC FY2012,4,2021-01-12
CRBU,8000,8201-SYS,Q2 FY2012,JAN FY2012,19,2021-01-01
CRBU,8000,8201-SYS,Q2 FY2012,NOV FY2012,3,2021-01-11
CRBU,8000,8800-LC-36FH,Q2 FY2012,DEC FY2012,52,2021-01-12
CRBU,8000,8800-LC-36FH,Q2 FY2012,JAN FY2012,7,2021-01-01
CRBU,8000,8800-LC-36FH,Q2 FY2012,NOV FY2012,6,2021-01-11
CRBU,8000,8800-LC-48H,Q2 FY2012,DEC FY2012,317,2021-01-12
CRBU,8000,8800-LC-48H,Q2 FY2012,JAN FY2012,985,2021-01-01
CRBU,8000,8800-LC-48H,Q2 FY2012,NOV FY2012,2848,2021-01-11
CRBU,8000,8808-FC,Q2 FY2012,DEC FY2012,552,2021-01-12
CRBU,8000,8808-FC,Q2 FY2012,JAN FY2012,1063,2021-01-01
CRBU,8000,8808-FC,Q2 FY2012,NOV FY2012,2572,2021-01-11
CRBU,8000,8808-SYS,Q2 FY2012,DEC FY2012,105,2021-01-12
CRBU,8000,8808-SYS,Q2 FY2012,JAN FY2012,215,2021-01-01
CRBU,8000,8808-SYS,Q2 FY2012,NOV FY2012,512,2021-01-11
CRBU,8000,8812-SYS,Q2 FY2012,DEC FY2012,8,2021-01-12
CRBU,8000,8812-SYS,Q2 FY2012,JAN FY2012,2,2021-01-01
CRBU,8000,8812-SYS,Q2 FY2012,NOV FY2012,2,2021-01-11
CRBU,8000,8818-SYS,Q2 FY2012,DEC FY2012,0,2021-01-12
CRBU,8000,8818-SYS,Q2 FY2012,NOV FY2012,1,2021-01-11
CRBU,NCS55FC,NC55-5504-FC2,Q2 FY2012,DEC FY2012,67,2021-01-12
CRBU,NCS55FC,NC55-5504-FC2,Q2 FY2012,JAN FY2012,149,2021-01-01
CRBU,NCS55FC,NC55-5504-FC2,Q2 FY2012,NOV FY2012,24,2021-01-11
CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2012,DEC FY2012,431,2021-01-12
CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2012,JAN FY2012,828,2021-01-01
CRBU,NCS55FC,NC55-5508-FC2,Q2 FY2012,NOV FY2012,253,2021-01-11
CRBU,NCS55FC,NC-57-36H-SE,Q2 FY2012,JAN FY2012,1,2021-01-01
CRBU,NCS55FC,NCS-55A1-36H-SYS,Q2 FY2012,DEC FY2012,65,2021-01-12
CRBU,NCS55FC,NCS-55A1-36H-SYS,Q2 FY2012,JAN FY2012,1,2021-01-01
CRBU,NCS55FC,NCS-55A1-36H-SYS,Q2 FY2012,NOV FY2012,134,2021-01-11
CRBU,NCS55FC,NCS-55A2-MOD-SYS,Q2 FY2012,DEC FY2012,201,2021-01-12
CRBU,NCS55FC,NCS-55A2-MOD-SYS,Q2 FY2012,JAN FY2012,427,2021-01-01
CRBU,NCS55FC,NCS-55A2-MOD-SYS,Q2 FY2012,NOV FY2012,248,2021-01-11
CRBU,NCS55FC,NCS-55A2-MODS-SYS,Q2 FY2012,DEC FY2012,218,2021-01-12
CRBU,NCS55FC,NCS-55A2-MODS-SYS,Q2 FY2012,JAN FY2012,90,2021-01-01
CRBU,NCS55FC,NCS-55A2-MODS-SYS,Q2 FY2012,NOV FY2012,24,2021-01-11
CRBU,NCS55FC,NCS-5504-SYS,Q2 FY2012,DEC FY2012,187,2021-01-12
CRBU,NCS55FC,NCS-5504-SYS,Q2 FY2012,JAN FY2012,7,2021-01-01
CRBU,NCS55FC,NCS-5504-SYS,Q2 FY2012,NOV FY2012,21,2021-01-11
CRBU,NCS5500,NC55-36X100G-A-SE,Q2 FY2012,DEC FY2012,27,2021-01-12
CRBU,NCS5500,NC55-36X100G-A-SE,Q2 FY2012,JAN FY2012,141,2021-01-01
CRBU,NCS5500,NC55-36X100G-A-SE,Q2 FY2012,NOV FY2012,16,2021-01-11
CRBU,NCS5500,NCS-55A1-24Q6H-SS,Q2 FY2012,DEC FY2012,8,2021-01-12
CRBU,NCS5500,NCS-55A1-24Q6H-SS,Q2 FY2012,JAN FY2012,0,2021-01-01
CRBU,NCS5500,NCS-55A1-24Q6H-SS,Q2 FY2012,NOV FY2012,0,2021-01-11
CRBU,NCS5500,NCS-55A1-36H-SE-S,Q2 FY2012,DEC FY2012,28,2021-01-12
CRBU,NCS5500,NCS-55A1-36H-SE-S,Q2 FY2012,JAN FY2012,30,2021-01-01
CRBU,NCS5500,NCS-55A1-36H-SE-S,Q2 FY2012,NOV FY2012,36,2021-01-11
CRBU,NCS5500,NCS-5501-SE,Q2 FY2012,DEC FY2012,1637,2021-01-12
CRBU,NCS5500,NCS-5501-SE,Q2 FY2012,JAN FY2012,11,2021-01-01
CRBU,NCS5500,NCS-5501-SE,Q2 FY2012,NOV FY2012,290,2021-01-11
CRBU,NCS5500,NCS-5508,Q2 FY2012,DEC FY2012,17,2021-01-12
CRBU,NCS5500,NCS-5508,Q2 FY2012,JAN FY2012,39,2021-01-01
CRBU,NCS5500,NCS-5508,Q2 FY2012,NOV FY2012,48,2021-01-11
CRBU,NCS6000,NC6-20X100GE-M-C,Q2 FY2012,DEC FY2012,2,2021-01-12
CRBU,NCS6000,NC6-20X100GE-M-C,Q2 FY2012,JAN FY2012,27,2021-01-01
CRBU,NCS6000,NC6-20X100GE-M-C,Q2 FY2012,NOV FY2012,2,2021-01-11
CSA,HXCPU,HX-CPU-I6258R,Q2 FY2012,DEC FY2012,526,2021-01-12
CSA,HXCPU,HX-CPU-I6258R,Q2 FY2012,JAN FY2012,124,2021-01-01
CSA,HXCPU,HX-CPU-I6258R,Q2 FY2012,NOV FY2012,80,2021-01-11
CSA,HXSSD,HX-SD38T61X-EV,Q2 FY2012,DEC FY2012,1280,2021-01-12
CSA,HXSSD,HX-SD38T61X-EV,Q2 FY2012,JAN FY2012,1590,2021-01-01
CSA,HXSSD,HX-SD38T61X-EV,Q2 FY2012,NOV FY2012,2133,2021-01-11
CSA,UCSB,UCS-FI-6454,Q2 FY2012,DEC FY2012,432,2021-01-12
CSA,UCSB,UCS-FI-6454,Q2 FY2012,JAN FY2012,451,2021-01-01
CSA,UCSB,UCS-FI-6454,Q2 FY2012,NOV FY2012,242,2021-01-11
CSA,UCSB,UCSB-B200-M5,Q2 FY2012,DEC FY2012,7389,2021-01-12
CSA,UCSB,UCSB-B200-M5,Q2 FY2012,JAN FY2012,7640,2021-01-01
CSA,UCSB,UCSB-B200-M5,Q2 FY2012,NOV FY2012,7304,2021-01-11
CSA,UCSC,UCSC-C220-M5SX,Q2 FY2012,DEC FY2012,1864,2021-01-12
CSA,UCSC,UCSC-C220-M5SX,Q2 FY2012,JAN FY2012,2549,2021-01-01
CSA,UCSC,UCSC-C220-M5SX,Q2 FY2012,NOV FY2012,1674,2021-01-11
CSA,UCSC,UCSC-C240-M5SX,Q2 FY2012,DEC FY2012,910,2021-01-12
CSA,UCSC,UCSC-C240-M5SX,Q2 FY2012,JAN FY2012,1708,2021-01-01
CSA,UCSC,UCSC-C240-M5SX,Q2 FY2012,NOV FY2012,989,2021-01-11
CSA,UCSCPU,UCS-CPU-A7702,Q2 FY2012,DEC FY2012,0,2021-01-12
CSA,UCSCPU,UCS-CPU-A7702,Q2 FY2012,JAN FY2012,12,2021-01-01
CSA,UCSCPU,UCS-CPU-A7702,Q2 FY2012,NOV FY2012,16,2021-01-11
CSA,UCSCPU,UCS-CPU-I6226,Q2 FY2012,DEC FY2012,271,2021-01-12
CSA,UCSCPU,UCS-CPU-I6226,Q2 FY2012,JAN FY2012,196,2021-01-01
CSA,UCSCPU,UCS-CPU-I6226,Q2 FY2012,NOV FY2012,342,2021-01-11
CSA,UCSCPU,UCS-CPU-I6226R,Q2 FY2012,DEC FY2012,818,2021-01-12
CSA,UCSCPU,UCS-CPU-I6226R,Q2 FY2012,JAN FY2012,956,2021-01-01
CSA,UCSCPU,UCS-CPU-I6226R,Q2 FY2012,NOV FY2012,1206,2021-01-11
CSA,UCSCPU,UCS-CPU-I6230,Q2 FY2012,DEC FY2012,638,2021-01-12
CSA,UCSCPU,UCS-CPU-I6230,Q2 FY2012,JAN FY2012,821,2021-01-01
CSA,UCSCPU,UCS-CPU-I6230,Q2 FY2012,NOV FY2012,349,2021-01-11
CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2012,DEC FY2012,376,2021-01-12
CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2012,JAN FY2012,598,2021-01-01
CSA,UCSCPU,UCS-CPU-I6234,Q2 FY2012,NOV FY2012,376,2021-01-11
CSA,UCSCPU,UCS-CPU-I6238R,Q2 FY2012,DEC FY2012,584,2021-01-12
CSA,UCSCPU,UCS-CPU-I6238R,Q2 FY2012,JAN FY2012,3734,2021-01-01
CSA,UCSCPU,UCS-CPU-I6238R,Q2 FY2012,NOV FY2012,284,2021-01-11
CSA,UCSCPU,UCS-CPU-I6240,Q2 FY2012,DEC FY2012,943,2021-01-12
CSA,UCSCPU,UCS-CPU-I6240,Q2 FY2012,JAN FY2012,672,2021-01-01
CSA,UCSCPU,UCS-CPU-I6240,Q2 FY2012,NOV FY2012,1009,2021-01-11
CSA,UCSCPU,UCS-CPU-I6240R,Q2 FY2012,DEC FY2012,926,2021-01-12
CSA,UCSCPU,UCS-CPU-I6240R,Q2 FY2012,JAN FY2012,763,2021-01-01
CSA,UCSCPU,UCS-CPU-I6240R,Q2 FY2012,NOV FY2012,573,2021-01-11
CSA,UCSCPU,UCS-CPU-I6246,Q2 FY2012,DEC FY2012,489,2021-01-12
CSA,UCSCPU,UCS-CPU-I6246,Q2 FY2012,JAN FY2012,341,2021-01-01
CSA,UCSCPU,UCS-CPU-I6246,Q2 FY2012,NOV FY2012,160,2021-01-11
CSA,UCSCPU,UCS-CPU-I6248R,Q2 FY2012,DEC FY2012,2834,2021-01-12
CSA,UCSCPU,UCS-CPU-I6248R,Q2 FY2012,JAN FY2012,3644,2021-01-01
CSA,UCSCPU,UCS-CPU-I6248R,Q2 FY2012,NOV FY2012,2525,2021-01-11
CSA,UCSCPU,UCS-CPU-I6252,Q2 FY2012,DEC FY2012,784,2021-01-12
CSA,UCSCPU,UCS-CPU-I6252,Q2 FY2012,JAN FY2012,182,2021-01-01
CSA,UCSCPU,UCS-CPU-I6252,Q2 FY2012,NOV FY2012,92,2021-01-11
CSA,UCSCPU,UCS-CPU-I6348,Q2 FY2012,JAN FY2012,4,2021-01-01
CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2012,DEC FY2012,90,2021-01-12
CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2012,JAN FY2012,902,2021-01-01
CSA,UCSCPU,UCS-CPU-I8260,Q2 FY2012,NOV FY2012,123,2021-01-11
CSA,UCSCPU,UCS-CPU-I8268,Q2 FY2012,DEC FY2012,690,2021-01-12
CSA,UCSCPU,UCS-CPU-I8268,Q2 FY2012,JAN FY2012,459,2021-01-01
CSA,UCSCPU,UCS-CPU-I8268,Q2 FY2012,NOV FY2012,458,2021-01-11
CSA,UCSCPU,UCS-CPU-I8276L,Q2 FY2012,DEC FY2012,32,2021-01-12
CSA,UCSCPU,UCS-CPU-I8276L,Q2 FY2012,JAN FY2012,96,2021-01-01
CSA,UCSCPU,UCS-CPU-I8276L,Q2 FY2012,NOV FY2012,96,2021-01-11
CSA,UCSCPU,UCS-CPU-I8280L,Q2 FY2012,DEC FY2012,158,2021-01-12
CSA,UCSCPU,UCS-CPU-I8280L,Q2 FY2012,JAN FY2012,38,2021-01-01
CSA,UCSCPU,UCS-CPU-I8280L,Q2 FY2012,NOV FY2012,22,2021-01-11
CSA,UCSMEM,UCS-ML-128G4RT-H,Q2 FY2012,DEC FY2012,3681,2021-01-12
CSA,UCSMEM,UCS-ML-128G4RT-H,Q2 FY2012,JAN FY2012,3454,2021-01-01
CSA,UCSMEM,UCS-ML-128G4RT-H,Q2 FY2012,NOV FY2012,1528,2021-01-11
CSA,UCSMEM,UCS-ML-128G4RW,Q2 FY2012,DEC FY2012,8,2021-01-12
CSA,UCSMEM,UCS-ML-X64G4RT-H,Q2 FY2012,DEC FY2012,17905,2021-01-12
CSA,UCSMEM,UCS-ML-X64G4RT-H,Q2 FY2012,JAN FY2012,10530,2021-01-01
CSA,UCSMEM,UCS-ML-X64G4RT-H,Q2 FY2012,NOV FY2012,10416,2021-01-11
CSA,UCSMEM,UCS-MR-X16G1RW,Q2 FY2012,DEC FY2012,0,2021-01-12
CSA,UCSMEM,UCS-MR-X16G1RW,Q2 FY2012,JAN FY2012,0,2021-01-01
CSA,UCSMEM,UCS-MR-X16G1RW,Q2 FY2012,NOV FY2012,0,2021-01-11
CSA,UCSMEM,UCS-MR-X32G2RS-H=,Q2 FY2012,DEC FY2012,1806,2021-01-12
CSA,UCSMEM,UCS-MR-X32G2RS-H=,Q2 FY2012,JAN FY2012,5292,2021-01-01
CSA,UCSMEM,UCS-MR-X32G2RS-H=,Q2 FY2012,NOV FY2012,2705,2021-01-11
CSA,UCSMEM,UCS-MR-X32G2RT-H,Q2 FY2012,DEC FY2012,38893,2021-01-12
CSA,UCSMEM,UCS-MR-X32G2RT-H,Q2 FY2012,JAN FY2012,64749,2021-01-01
CSA,UCSMEM,UCS-MR-X32G2RT-H,Q2 FY2012,NOV FY2012,27777,2021-01-11
CSA,UCSMEM,UCS-MR-X32G2RW,Q2 FY2012,DEC FY2012,16,2021-01-12
CSA,UCSMEM,UCS-MR-X32G2RW,Q2 FY2012,JAN FY2012,112,2021-01-01
CSA,UCSMEM,UCS-MR-X32G2RW,Q2 FY2012,NOV FY2012,64,2021-01-11
CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2012,DEC FY2012,42036,2021-01-12
CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2012,JAN FY2012,85545,2021-01-01
CSA,UCSMEM,UCS-MR-X64G2RT-H,Q2 FY2012,NOV FY2012,38975,2021-01-11
CSA,UCSMEM,UCS-MR-X64G2RW,Q2 FY2012,DEC FY2012,32,2021-01-12
CSA,UCSMEM,UCS-MR-X64G2RW,Q2 FY2012,JAN FY2012,704,2021-01-01
CSA,UCSMEM,UCS-MR-X64G2RW,Q2 FY2012,NOV FY2012,512,2021-01-11
CSA,UCSMEM,UCS-MR-X64G4RS-H=,Q2 FY2012,DEC FY2012,326,2021-01-12
CSA,UCSMEM,UCS-MR-X64G4RS-H=,Q2 FY2012,JAN FY2012,178,2021-01-01
CSA,UCSMEM,UCS-MR-X64G4RS-H=,Q2 FY2012,NOV FY2012,1260,2021-01-11
CSA,UCSSSD,UCS-M2-240GB,Q2 FY2012,DEC FY2012,3287,2021-01-12
CSA,UCSSSD,UCS-M2-240GB,Q2 FY2012,JAN FY2012,8467,2021-01-01
CSA,UCSSSD,UCS-M2-240GB,Q2 FY2012,NOV FY2012,3737,2021-01-11
CSA,UCST,UCSC-GPU-T4-16,Q2 FY2012,DEC FY2012,269,2021-01-12
CSA,UCST,UCSC-GPU-T4-16,Q2 FY2012,JAN FY2012,790,2021-01-01
CSA,UCST,UCSC-GPU-T4-16,Q2 FY2012,NOV FY2012,351,2021-01-11
CVEBU,CTSMPS,CS-R55-UNI2-K9+,Q2 FY2012,DEC FY2012,670,2021-01-12
CVEBU,CTSMPS,CS-R55-UNI2-K9+,Q2 FY2012,JAN FY2012,439,2021-01-01
CVEBU,CTSMPS,CS-R55-UNI2-K9+,Q2 FY2012,NOV FY2012,577,2021-01-11
CVEBU,CTSPS,CS-DESKPRO-K9,Q2 FY2012,DEC FY2012,1001,2021-01-12
